-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2018 through 03/24/2019 
Location: Latitude  41.3963   Longitude 2.1748 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 302.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,QV2M,PRECTOTCORR,T2M
2018,10,8,11,98.2,3.02,8.48,0.24,16.65
2018,10,8,12,98.17,2.61,8.12,0.15,16.93
2018,10,8,13,98.14,2.33,7.87,0.1,17.08
2018,10,8,14,98.14,2.32,7.75,0.08,17.31
2018,10,8,15,98.13,2.35,7.75,0.04,17.27
2018,10,8,16,98.12,1.71,7.93,0.02,16.87
2018,10,8,17,98.13,1.06,8.06,0.02,15.9
2018,10,8,18,98.14,1.32,7.81,0.02,15.5
2018,10,8,19,98.14,1.9,7.75,0.02,14.73
2018,10,8,20,98.13,2.2,7.63,0.01,14.14
2018,10,8,21,98.12,2.46,7.51,0.02,13.47
2018,10,8,22,98.09,2.65,7.32,0.03,12.94
2018,10,8,23,98.05,2.77,7.14,0.07,12.57
2018,10,9,0,98.02,2.71,6.96,0.19,12.48
2018,10,9,1,97.97,2.47,6.96,0.13,12.69
2018,10,9,2,97.92,2.22,7.32,0.08,13.27
2018,10,9,3,97.87,1.89,7.51,0.04,13.74
2018,10,9,4,97.84,1.48,7.51,0.02,14.11
2018,10,9,5,97.84,1.2,7.63,0.01,14.04
2018,10,9,6,97.86,1.42,8.06,0.01,14.05
2018,10,9,7,97.94,2.13,9.03,0.04,15.58
2018,10,9,8,98.0,3.51,9.7,0.2,16.91
2018,10,9,9,98.03,4.65,9.83,0.43,18.4
2018,10,9,10,98.04,5.27,9.4,0.43,19.58
2018,10,9,11,98.03,5.72,9.09,0.18,20.51
2018,10,9,12,97.98,5.97,8.97,0.13,21.09
2018,10,9,13,97.94,6.03,8.85,0.06,21.11
2018,10,9,14,97.96,5.94,8.85,0.06,20.03
2018,10,9,15,98.0,4.71,9.34,0.17,18.55
2018,10,9,16,97.99,2.62,10.19,0.49,17.52
2018,10,9,17,97.94,3.17,10.86,1.09,16.83
2018,10,9,18,97.92,5.32,11.54,1.14,17.29
2018,10,9,19,97.91,6.56,12.08,1.15,17.65
2018,10,9,20,97.91,6.91,12.39,1.42,17.89
2018,10,9,21,97.88,6.62,12.51,1.75,17.85
2018,10,9,22,97.85,6.51,12.51,1.94,17.8
2018,10,9,23,97.78,6.2,12.51,1.75,17.8
2018,10,10,0,97.69,5.55,12.51,1.57,17.73
2018,10,10,1,97.57,4.65,12.45,1.22,17.59
2018,10,10,2,97.46,4.41,12.51,0.83,17.68
2018,10,10,3,97.4,4.26,12.63,0.72,17.77
2018,10,10,4,97.38,4.02,12.7,0.72,17.72
2018,10,10,5,97.39,3.66,12.57,0.6,17.49
2018,10,10,6,97.44,3.63,12.45,0.69,17.37
2018,10,10,7,97.5,4.55,12.7,0.81,18.3
2018,10,10,8,97.56,5.04,12.57,0.74,18.73
2018,10,10,9,97.58,5.19,12.39,0.52,19.56
2018,10,10,10,97.58,5.04,12.08,0.45,20.1
2018,10,10,11,97.56,4.31,11.9,0.5,20.25
2018,10,10,12,97.51,3.42,11.78,0.56,20.22
2018,10,10,13,97.48,2.89,11.78,0.65,20.14
2018,10,10,14,97.46,2.74,11.84,0.63,20.1
2018,10,10,15,97.44,2.68,12.02,0.6,19.9
2018,10,10,16,97.43,2.38,12.33,0.53,19.46
2018,10,10,17,97.47,1.73,12.33,0.52,18.01
2018,10,10,18,97.51,1.61,12.27,0.13,17.59
2018,10,10,19,97.56,1.36,12.27,0.1,17.61
2018,10,10,20,97.58,1.18,12.27,0.08,17.61
2018,10,10,21,97.61,1.06,12.21,0.06,17.59
2018,10,10,22,97.62,1.02,12.15,0.05,17.58
2018,10,10,23,97.61,1.14,12.02,0.03,17.42
2018,10,11,0,97.61,1.37,11.84,0.01,17.0
2018,10,11,1,97.62,1.77,11.6,0.01,16.48
2018,10,11,2,97.62,2.18,11.29,0.0,15.69
2018,10,11,3,97.63,2.28,10.99,0.01,15.19
2018,10,11,4,97.63,2.16,10.74,0.0,14.97
2018,10,11,5,97.65,2.04,10.5,0.0,14.7
2018,10,11,6,97.68,1.81,10.31,0.0,14.77
2018,10,11,7,97.75,1.67,10.8,0.0,16.85
2018,10,11,8,97.81,1.17,10.99,0.0,18.54
2018,10,11,9,97.86,2.69,10.44,0.0,21.33
2018,10,11,10,97.88,3.5,10.31,0.0,22.94
2018,10,11,11,97.88,4.11,10.5,0.0,23.83
2018,10,11,12,97.86,4.68,10.68,0.0,24.04
2018,10,11,13,97.85,4.8,10.99,0.0,23.46
2018,10,11,14,97.87,4.49,11.35,0.0,22.76
2018,10,11,15,97.89,4.14,11.66,0.0,22.34
2018,10,11,16,97.92,3.07,12.21,0.0,21.4
2018,10,11,17,97.95,2.5,12.39,0.01,19.1
2018,10,11,18,98.03,2.38,12.51,0.0,18.4
2018,10,11,19,98.13,1.99,12.7,0.0,18.24
2018,10,11,20,98.22,1.68,12.76,0.0,18.07
2018,10,11,21,98.25,1.5,12.82,0.0,18.04
2018,10,11,22,98.27,1.63,12.82,0.01,17.84
2018,10,11,23,98.3,1.59,12.82,0.01,17.87
2018,10,12,0,98.35,1.26,12.7,0.01,18.05
2018,10,12,1,98.38,0.81,12.57,0.01,17.95
2018,10,12,2,98.4,0.61,12.39,0.0,17.64
2018,10,12,3,98.42,0.63,12.21,0.0,17.32
2018,10,12,4,98.45,0.65,12.02,0.0,16.99
2018,10,12,5,98.47,0.78,11.9,0.0,16.76
2018,10,12,6,98.5,1.1,11.9,0.0,16.86
2018,10,12,7,98.58,1.5,12.21,0.01,18.98
2018,10,12,8,98.66,2.09,12.57,0.01,20.93
2018,10,12,9,98.71,2.48,12.7,0.01,22.39
2018,10,12,10,98.73,2.77,12.76,0.01,23.51
2018,10,12,11,98.72,3.07,12.7,0.01,24.27
2018,10,12,12,98.67,3.22,12.7,0.01,24.61
2018,10,12,13,98.62,3.14,12.63,0.01,24.59
2018,10,12,14,98.57,2.96,12.57,0.01,24.12
2018,10,12,15,98.55,2.88,12.57,0.0,23.63
2018,10,12,16,98.56,2.75,12.82,0.0,22.78
2018,10,12,17,98.6,2.18,13.24,0.0,20.62
2018,10,12,18,98.65,2.29,13.31,0.01,19.36
2018,10,12,19,98.7,2.17,13.49,0.01,18.7
2018,10,12,20,98.74,2.0,13.55,0.02,18.33
2018,10,12,21,98.75,1.82,13.43,0.03,18.49
2018,10,12,22,98.73,1.76,13.37,0.04,18.56
2018,10,12,23,98.69,1.92,13.31,0.05,18.4
2018,10,13,0,98.66,2.16,13.31,0.05,18.15
2018,10,13,1,98.61,2.31,13.18,0.05,17.94
2018,10,13,2,98.58,2.33,13.06,0.05,17.83
2018,10,13,3,98.56,2.35,12.94,0.05,17.65
2018,10,13,4,98.56,2.39,12.94,0.05,17.65
2018,10,13,5,98.54,2.51,12.94,0.05,17.65
2018,10,13,6,98.53,2.56,13.0,0.07,17.85
2018,10,13,7,98.54,3.33,13.61,0.1,19.76
2018,10,13,8,98.53,3.79,13.61,0.08,20.67
2018,10,13,9,98.51,3.97,13.43,0.1,21.73
2018,10,13,10,98.47,4.3,13.24,0.11,22.98
2018,10,13,11,98.4,4.63,13.12,0.13,23.77
2018,10,13,12,98.31,4.95,13.06,0.13,24.2
2018,10,13,13,98.23,5.17,13.0,0.11,24.2
2018,10,13,14,98.18,5.28,12.94,0.09,23.58
2018,10,13,15,98.13,5.25,12.94,0.05,22.74
2018,10,13,16,98.11,4.91,13.0,0.05,21.58
2018,10,13,17,98.1,3.76,13.18,0.04,20.1
2018,10,13,18,98.1,3.38,13.24,0.29,19.36
2018,10,13,19,98.1,3.16,13.24,0.29,19.18
2018,10,13,20,98.1,2.85,13.24,0.29,19.08
2018,10,13,21,98.07,2.63,13.12,0.28,18.87
2018,10,13,22,98.03,2.63,13.06,0.31,18.74
2018,10,13,23,97.98,2.68,13.0,0.32,18.58
2018,10,14,0,97.94,2.85,13.0,0.38,18.42
2018,10,14,1,97.88,3.08,12.94,0.51,18.37
2018,10,14,2,97.8,3.4,12.82,0.6,18.1
2018,10,14,3,97.76,3.93,12.88,0.56,18.31
2018,10,14,4,97.73,4.28,12.82,0.47,18.34
2018,10,14,5,97.7,4.35,12.63,0.41,18.22
2018,10,14,6,97.68,4.47,12.51,0.35,18.19
2018,10,14,7,97.68,5.33,12.7,0.33,19.01
2018,10,14,8,97.7,6.11,12.51,0.24,19.93
2018,10,14,9,97.71,6.47,12.21,0.26,20.73
2018,10,14,10,97.66,6.65,12.02,0.31,21.26
2018,10,14,11,97.58,6.88,11.84,0.42,21.98
2018,10,14,12,97.49,7.07,11.78,0.45,22.48
2018,10,14,13,97.41,7.22,11.78,0.38,22.33
2018,10,14,14,97.35,7.07,11.84,0.34,21.33
2018,10,14,15,97.28,6.55,12.21,0.34,20.62
2018,10,14,16,97.25,5.8,12.82,0.58,19.9
2018,10,14,17,97.24,6.09,13.12,0.91,19.32
2018,10,14,18,97.23,7.19,13.37,1.18,19.11
2018,10,14,19,97.23,7.99,13.37,2.43,18.99
2018,10,14,20,97.24,8.67,12.76,4.21,18.53
2018,10,14,21,97.19,8.88,12.57,4.17,18.2
2018,10,14,22,97.07,9.57,13.06,3.49,18.57
2018,10,14,23,96.9,10.66,13.43,4.3,19.07
2018,10,15,0,96.79,10.91,13.49,4.62,19.08
2018,10,15,1,96.69,9.28,13.43,3.78,18.92
2018,10,15,2,96.61,6.35,13.06,2.52,18.44
2018,10,15,3,96.63,4.27,12.21,1.33,17.55
2018,10,15,4,96.7,3.07,11.35,0.45,16.44
2018,10,15,5,96.75,2.33,10.5,0.13,15.36
2018,10,15,6,96.81,2.03,9.95,0.02,14.78
2018,10,15,7,96.9,1.95,9.7,0.0,15.32
2018,10,15,8,96.97,1.73,9.52,0.0,16.2
2018,10,15,9,96.99,1.76,9.34,0.0,17.02
2018,10,15,10,97.01,2.19,9.28,0.0,17.86
2018,10,15,11,97.03,2.49,9.22,0.01,18.7
2018,10,15,12,97.04,2.4,9.16,0.03,19.25
2018,10,15,13,97.05,2.27,9.03,0.05,19.31
2018,10,15,14,97.08,2.35,8.97,0.08,19.01
2018,10,15,15,97.13,2.27,8.97,0.09,18.56
2018,10,15,16,97.2,1.75,9.34,0.09,17.94
2018,10,15,17,97.29,1.23,9.7,0.07,16.76
2018,10,15,18,97.38,1.34,9.4,0.01,16.18
2018,10,15,19,97.47,1.28,9.34,0.01,16.08
2018,10,15,20,97.55,1.09,9.4,0.01,16.23
2018,10,15,21,97.61,0.96,9.4,0.01,16.26
2018,10,15,22,97.63,0.96,9.46,0.01,16.15
2018,10,15,23,97.64,1.17,9.4,0.01,16.01
2018,10,16,0,97.66,1.45,9.4,0.0,15.86
2018,10,16,1,97.67,1.76,9.4,0.0,15.66
2018,10,16,2,97.68,2.08,9.4,0.0,15.34
2018,10,16,3,97.72,2.33,9.4,0.0,15.08
2018,10,16,4,97.76,2.5,9.4,0.0,14.84
2018,10,16,5,97.82,2.58,9.4,0.01,14.62
2018,10,16,6,97.87,2.68,9.52,0.02,14.69
2018,10,16,7,97.94,3.47,9.77,0.04,15.95
2018,10,16,8,97.98,3.56,10.13,0.05,17.23
2018,10,16,9,98.0,3.63,10.07,0.03,18.75
2018,10,16,10,98.0,3.59,9.83,0.03,19.64
2018,10,16,11,97.99,3.62,9.7,0.03,20.37
2018,10,16,12,97.96,3.84,9.64,0.03,20.94
2018,10,16,13,97.95,4.19,9.64,0.04,21.18
2018,10,16,14,97.96,4.54,9.7,0.03,20.73
2018,10,16,15,97.99,4.56,9.89,0.03,19.8
2018,10,16,16,98.04,3.94,10.19,0.02,18.76
2018,10,16,17,98.1,2.86,10.56,0.01,17.06
2018,10,16,18,98.16,2.91,10.38,0.01,16.01
2018,10,16,19,98.2,2.92,10.25,0.02,15.44
2018,10,16,20,98.24,2.86,10.31,0.02,15.07
2018,10,16,21,98.26,2.78,10.25,0.02,14.88
2018,10,16,22,98.25,2.75,10.13,0.02,14.69
2018,10,16,23,98.21,2.56,10.01,0.01,14.57
2018,10,17,0,98.17,2.54,9.77,0.01,14.19
2018,10,17,1,98.13,2.76,9.4,0.01,13.52
2018,10,17,2,98.08,3.0,9.16,0.01,12.93
2018,10,17,3,98.04,3.16,8.91,0.02,12.62
2018,10,17,4,98.03,3.17,8.73,0.03,12.55
2018,10,17,5,98.03,3.1,8.67,0.05,12.66
2018,10,17,6,98.04,2.99,8.73,0.06,13.16
2018,10,17,7,98.07,2.92,9.58,0.09,15.32
2018,10,17,8,98.09,3.51,9.7,0.09,16.26
2018,10,17,9,98.09,3.6,9.95,0.09,17.4
2018,10,17,10,98.06,3.42,10.01,0.09,18.88
2018,10,17,11,97.99,2.92,9.89,0.08,20.44
2018,10,17,12,97.9,2.45,9.7,0.08,21.51
2018,10,17,13,97.84,2.25,9.58,0.08,21.9
2018,10,17,14,97.8,2.38,9.58,0.07,21.79
2018,10,17,15,97.77,2.68,9.7,0.06,21.23
2018,10,17,16,97.77,2.52,10.62,0.06,19.91
2018,10,17,17,97.79,2.51,11.17,0.08,17.87
2018,10,17,18,97.82,2.65,11.05,0.1,17.0
2018,10,17,19,97.85,2.55,10.74,0.09,16.44
2018,10,17,20,97.87,2.36,10.56,0.08,16.25
2018,10,17,21,97.88,2.45,10.38,0.07,16.02
2018,10,17,22,97.86,2.65,10.19,0.07,15.76
2018,10,17,23,97.83,2.78,10.13,0.05,15.58
2018,10,18,0,97.8,2.93,9.95,0.03,15.22
2018,10,18,1,97.77,3.02,9.77,0.04,14.76
2018,10,18,2,97.73,3.22,9.64,0.06,14.31
2018,10,18,3,97.69,3.42,9.46,0.09,13.93
2018,10,18,4,97.67,3.59,9.28,0.09,13.73
2018,10,18,5,97.65,3.7,9.22,0.13,13.73
2018,10,18,6,97.64,3.77,9.7,0.17,14.48
2018,10,18,7,97.67,3.66,10.62,0.23,16.21
2018,10,18,8,97.69,4.7,10.93,0.48,17.31
2018,10,18,9,97.69,5.76,11.35,1.03,18.19
2018,10,18,10,97.71,7.27,11.35,1.46,18.98
2018,10,18,11,97.72,7.52,10.99,1.28,18.51
2018,10,18,12,97.7,7.46,11.05,0.96,18.31
2018,10,18,13,97.65,7.45,11.05,0.81,18.5
2018,10,18,14,97.61,7.33,11.11,0.69,18.66
2018,10,18,15,97.58,7.07,11.05,0.45,18.44
2018,10,18,16,97.58,6.83,10.93,0.27,17.73
2018,10,18,17,97.62,7.02,10.62,0.22,16.99
2018,10,18,18,97.68,7.03,10.31,0.78,16.53
2018,10,18,19,97.73,7.09,10.31,0.98,16.43
2018,10,18,20,97.78,6.87,10.5,0.99,16.44
2018,10,18,21,97.82,6.7,10.68,0.75,16.4
2018,10,18,22,97.83,6.61,10.68,0.41,16.32
2018,10,18,23,97.82,6.57,10.62,0.25,16.28
2018,10,19,0,97.8,6.69,10.62,0.21,16.27
2018,10,19,1,97.78,7.04,10.5,0.17,16.3
2018,10,19,2,97.78,7.45,10.44,0.13,16.55
2018,10,19,3,97.78,6.88,10.25,0.1,16.23
2018,10,19,4,97.81,6.82,10.01,0.1,16.16
2018,10,19,5,97.85,6.76,10.01,0.09,16.35
2018,10,19,6,97.91,6.71,10.13,0.08,16.64
2018,10,19,7,97.99,6.66,10.38,0.09,16.99
2018,10,19,8,98.07,6.71,10.68,0.18,17.4
2018,10,19,9,98.12,6.5,11.05,0.26,17.88
2018,10,19,10,98.14,6.5,11.23,0.41,18.42
2018,10,19,11,98.15,6.7,11.41,0.55,18.91
2018,10,19,12,98.12,6.81,11.47,0.69,19.15
2018,10,19,13,98.08,6.97,11.54,0.6,19.29
2018,10,19,14,98.06,6.89,11.47,0.39,19.28
2018,10,19,15,98.05,6.47,11.47,0.22,19.25
2018,10,19,16,98.07,5.56,11.54,0.16,18.62
2018,10,19,17,98.13,4.67,11.29,0.11,17.2
2018,10,19,18,98.19,4.36,11.11,0.8,16.49
2018,10,19,19,98.25,4.34,10.86,0.47,16.06
2018,10,19,20,98.29,4.39,10.68,0.65,15.7
2018,10,19,21,98.33,4.41,10.44,0.6,15.37
2018,10,19,22,98.35,4.34,10.25,0.46,15.12
2018,10,19,23,98.35,4.2,10.01,0.37,14.87
2018,10,20,0,98.35,4.05,9.83,0.27,14.58
2018,10,20,1,98.36,3.93,9.58,0.21,14.28
2018,10,20,2,98.39,3.81,9.4,0.16,13.99
2018,10,20,3,98.42,3.8,9.16,0.08,13.79
2018,10,20,4,98.47,3.82,9.03,0.05,13.65
2018,10,20,5,98.51,3.8,8.97,0.06,13.53
2018,10,20,6,98.55,3.77,8.97,0.04,13.55
2018,10,20,7,98.62,3.9,9.7,0.03,15.62
2018,10,20,8,98.69,4.55,9.95,0.04,17.31
2018,10,20,9,98.72,5.34,10.07,0.02,19.51
2018,10,20,10,98.73,5.69,9.89,0.27,21.23
2018,10,20,11,98.72,5.78,9.89,1.32,22.1
2018,10,20,12,98.67,5.88,10.01,1.23,22.42
2018,10,20,13,98.63,5.75,10.19,0.82,22.37
2018,10,20,14,98.62,5.46,10.31,0.35,22.01
2018,10,20,15,98.62,4.9,10.44,0.06,21.26
2018,10,20,16,98.64,3.26,11.17,0.02,19.57
2018,10,20,17,98.69,2.74,10.99,0.02,17.08
2018,10,20,18,98.75,2.55,10.74,0.01,16.37
2018,10,20,19,98.78,2.25,10.62,0.01,16.26
2018,10,20,20,98.81,1.98,10.56,0.01,15.95
2018,10,20,21,98.82,1.98,10.44,0.01,15.63
2018,10,20,22,98.81,2.2,10.25,0.0,15.23
2018,10,20,23,98.8,2.45,10.01,0.0,14.93
2018,10,21,0,98.78,2.57,9.7,0.0,14.82
2018,10,21,1,98.77,2.56,9.4,0.0,14.81
2018,10,21,2,98.76,2.48,9.09,0.0,14.79
2018,10,21,3,98.75,2.4,8.91,0.0,14.63
2018,10,21,4,98.76,2.42,8.73,0.0,14.28
2018,10,21,5,98.75,2.5,8.54,0.0,13.87
2018,10,21,6,98.74,2.55,8.42,0.0,13.62
2018,10,21,7,98.75,2.24,9.22,0.0,15.76
2018,10,21,8,98.75,1.89,9.03,0.0,18.34
2018,10,21,9,98.73,1.28,9.22,0.0,20.51
2018,10,21,10,98.69,1.85,9.34,0.0,21.96
2018,10,21,11,98.63,2.65,9.83,0.0,22.89
2018,10,21,12,98.52,3.27,10.01,0.0,23.54
2018,10,21,13,98.41,3.65,10.07,0.0,23.94
2018,10,21,14,98.32,3.77,10.19,0.0,24.02
2018,10,21,15,98.25,3.7,10.38,0.0,23.49
2018,10,21,16,98.23,2.75,11.54,0.0,21.33
2018,10,21,17,98.24,3.06,11.11,0.0,18.42
2018,10,21,18,98.25,3.16,10.86,0.0,17.53
2018,10,21,19,98.27,3.09,10.5,0.0,16.94
2018,10,21,20,98.29,3.07,10.01,0.0,16.3
2018,10,21,21,98.31,3.17,9.46,0.0,15.51
2018,10,21,22,98.3,3.32,8.73,0.0,14.71
2018,10,21,23,98.29,3.56,7.93,0.0,13.94
2018,10,22,0,98.3,3.84,7.32,0.0,13.33
2018,10,22,1,98.31,3.99,6.96,0.0,12.86
2018,10,22,2,98.31,4.05,6.77,0.0,12.52
2018,10,22,3,98.33,3.83,6.84,0.0,12.26
2018,10,22,4,98.36,3.51,6.71,0.0,11.89
2018,10,22,5,98.39,3.3,6.53,0.0,11.51
2018,10,22,6,98.45,3.13,6.41,0.0,11.33
2018,10,22,7,98.53,2.57,7.2,0.0,13.64
2018,10,22,8,98.62,2.14,6.35,0.0,16.15
2018,10,22,9,98.65,1.76,6.16,0.0,19.78
2018,10,22,10,98.66,1.49,6.47,0.0,21.27
2018,10,22,11,98.64,1.03,6.65,0.0,21.9
2018,10,22,12,98.6,1.55,6.84,0.0,22.17
2018,10,22,13,98.56,2.48,7.02,0.0,22.11
2018,10,22,14,98.55,3.19,7.32,0.0,21.68
2018,10,22,15,98.55,3.35,7.75,0.0,20.77
2018,10,22,16,98.58,2.48,8.73,0.0,18.87
2018,10,22,17,98.67,2.04,9.09,0.0,16.06
2018,10,22,18,98.78,1.86,9.09,0.0,15.14
2018,10,22,19,98.86,1.47,9.09,0.0,14.76
2018,10,22,20,98.94,0.9,9.09,0.0,14.69
2018,10,22,21,98.98,0.68,8.97,0.0,14.65
2018,10,22,22,98.99,1.35,8.79,0.0,14.19
2018,10,22,23,98.98,2.03,8.48,0.0,13.3
2018,10,23,0,98.96,2.4,8.0,0.0,12.47
2018,10,23,1,98.95,2.68,7.51,0.0,11.75
2018,10,23,2,98.93,2.79,7.02,0.0,11.32
2018,10,23,3,98.92,2.69,6.53,0.0,11.23
2018,10,23,4,98.93,2.46,6.1,0.0,11.43
2018,10,23,5,98.96,2.02,5.68,0.0,12.02
2018,10,23,6,99.01,1.26,5.37,0.0,12.86
2018,10,23,7,99.08,0.33,5.74,0.0,14.41
2018,10,23,8,99.15,0.84,5.74,0.0,16.2
2018,10,23,9,99.18,1.66,6.41,0.0,17.76
2018,10,23,10,99.17,2.11,6.84,0.0,19.25
2018,10,23,11,99.11,2.61,6.96,0.0,20.47
2018,10,23,12,99.01,2.95,6.96,0.0,21.41
2018,10,23,13,98.92,2.94,7.02,0.0,22.04
2018,10,23,14,98.87,2.65,7.14,0.0,22.23
2018,10,23,15,98.85,2.55,7.39,0.0,21.61
2018,10,23,16,98.86,2.13,8.91,0.0,19.05
2018,10,23,17,98.9,2.44,8.42,0.0,16.08
2018,10,23,18,98.95,2.15,8.24,0.0,15.52
2018,10,23,19,98.98,1.92,8.06,0.0,15.41
2018,10,23,20,98.99,2.11,7.93,0.0,14.76
2018,10,23,21,98.97,2.76,7.75,0.0,13.48
2018,10,23,22,98.94,3.4,7.39,0.0,12.51
2018,10,23,23,98.91,3.86,6.71,0.0,11.94
2018,10,24,0,98.86,4.11,6.1,0.0,11.65
2018,10,24,1,98.81,4.34,5.8,0.0,11.53
2018,10,24,2,98.76,4.52,5.68,0.0,11.57
2018,10,24,3,98.73,4.58,5.68,0.0,11.54
2018,10,24,4,98.7,4.64,5.62,0.0,11.4
2018,10,24,5,98.67,4.74,5.55,0.0,11.23
2018,10,24,6,98.65,4.94,5.37,0.0,11.25
2018,10,24,7,98.66,5.69,5.31,0.0,13.58
2018,10,24,8,98.67,5.3,5.43,0.0,16.22
2018,10,24,9,98.66,3.41,5.98,0.0,19.3
2018,10,24,10,98.63,2.24,5.92,0.0,22.94
2018,10,24,11,98.58,1.29,6.41,0.0,25.18
2018,10,24,12,98.48,1.36,6.47,0.0,26.56
2018,10,24,13,98.38,1.62,6.47,0.0,27.34
2018,10,24,14,98.29,2.04,6.96,0.0,27.17
2018,10,24,15,98.23,2.16,8.12,0.0,25.97
2018,10,24,16,98.22,2.21,10.13,0.0,22.73
2018,10,24,17,98.26,2.76,9.16,0.0,19.34
2018,10,24,18,98.31,3.35,8.73,0.0,17.89
2018,10,24,19,98.34,3.79,8.18,0.0,16.62
2018,10,24,20,98.34,3.99,7.93,0.0,15.47
2018,10,24,21,98.32,3.81,7.81,0.0,14.66
2018,10,24,22,98.29,3.55,7.75,0.0,14.11
2018,10,24,23,98.27,3.32,7.69,0.0,13.58
2018,10,25,0,98.27,3.18,7.63,0.0,13.08
2018,10,25,1,98.28,3.35,7.45,0.0,12.83
2018,10,25,2,98.26,3.51,7.14,0.0,13.01
2018,10,25,3,98.23,3.35,6.84,0.0,13.65
2018,10,25,4,98.23,3.12,6.59,0.0,14.23
2018,10,25,5,98.22,2.84,6.23,0.0,14.8
2018,10,25,6,98.23,2.45,5.98,0.0,15.31
2018,10,25,7,98.26,1.86,6.96,0.0,16.83
2018,10,25,8,98.29,1.17,6.77,0.0,19.19
2018,10,25,9,98.32,0.79,6.77,0.0,20.72
2018,10,25,10,98.3,1.69,7.02,0.0,22.06
2018,10,25,11,98.27,2.36,7.45,0.0,23.05
2018,10,25,12,98.2,2.64,7.81,0.0,23.36
2018,10,25,13,98.14,2.83,7.93,0.0,23.33
2018,10,25,14,98.09,2.94,8.0,0.0,22.87
2018,10,25,15,98.07,3.01,8.06,0.0,21.97
2018,10,25,16,98.06,2.26,9.34,0.0,19.51
2018,10,25,17,98.08,2.14,9.16,0.0,16.68
2018,10,25,18,98.11,1.66,8.85,0.0,16.38
2018,10,25,19,98.11,1.5,8.61,0.0,16.26
2018,10,25,20,98.1,1.72,8.36,0.0,15.73
2018,10,25,21,98.1,1.87,8.18,0.0,15.13
2018,10,25,22,98.08,1.8,8.0,0.0,14.93
2018,10,25,23,98.06,1.73,7.75,0.0,14.84
2018,10,26,0,98.04,1.83,7.57,0.0,14.62
2018,10,26,1,98.01,1.96,7.39,0.0,14.35
2018,10,26,2,97.96,1.9,7.26,0.0,14.27
2018,10,26,3,97.91,1.63,7.14,0.0,14.15
2018,10,26,4,97.88,1.34,7.02,0.0,13.98
2018,10,26,5,97.86,1.11,6.9,0.0,13.82
2018,10,26,6,97.86,0.96,6.9,0.0,13.5
2018,10,26,7,97.89,0.84,7.57,0.0,14.41
2018,10,26,8,97.92,0.43,7.57,0.0,16.84
2018,10,26,9,97.91,1.09,7.57,0.0,19.16
2018,10,26,10,97.87,1.96,7.87,0.0,20.65
2018,10,26,11,97.8,2.36,8.12,0.0,21.27
2018,10,26,12,97.69,2.4,8.54,0.0,21.93
2018,10,26,13,97.6,2.53,8.73,0.0,22.42
2018,10,26,14,97.54,2.91,8.91,0.0,22.09
2018,10,26,15,97.5,2.55,9.7,0.0,20.86
2018,10,26,16,97.48,2.46,10.5,0.0,18.83
2018,10,26,17,97.48,2.76,10.07,0.0,17.02
2018,10,26,18,97.47,2.62,9.95,0.0,16.38
2018,10,26,19,97.45,2.39,9.77,0.0,15.87
2018,10,26,20,97.41,2.29,9.52,0.0,15.55
2018,10,26,21,97.39,2.41,9.22,0.01,15.32
2018,10,26,22,97.37,2.61,9.09,0.1,15.01
2018,10,26,23,97.33,2.67,9.09,0.26,14.67
2018,10,27,0,97.27,2.5,9.16,0.17,14.29
2018,10,27,1,97.18,2.22,9.16,0.1,14.01
2018,10,27,2,97.09,1.78,9.22,0.14,14.0
2018,10,27,3,97.02,1.35,9.28,0.28,14.0
2018,10,27,4,96.99,0.87,9.4,0.38,13.98
2018,10,27,5,96.97,0.29,9.46,0.52,13.8
2018,10,27,6,96.96,0.78,9.34,0.61,13.45
2018,10,27,7,96.97,0.96,9.4,0.86,13.58
2018,10,27,8,96.98,1.26,9.09,2.12,13.74
2018,10,27,9,96.96,1.3,8.61,2.78,13.62
2018,10,27,10,96.91,1.32,8.12,1.93,13.19
2018,10,27,11,96.83,2.46,7.87,1.39,12.92
2018,10,27,12,96.75,3.25,7.63,0.8,12.73
2018,10,27,13,96.67,3.28,7.32,0.42,12.46
2018,10,27,14,96.61,3.09,7.08,0.26,12.22
2018,10,27,15,96.54,3.17,6.9,0.15,12.08
2018,10,27,16,96.5,2.83,6.96,0.13,11.73
2018,10,27,17,96.51,2.18,7.32,0.22,11.1
2018,10,27,18,96.53,2.22,7.08,0.31,10.73
2018,10,27,19,96.46,3.97,6.84,0.66,10.22
2018,10,27,20,96.44,2.79,6.53,0.72,9.19
2018,10,27,21,96.56,1.98,6.23,0.84,8.62
2018,10,27,22,96.49,2.47,6.04,1.01,8.15
2018,10,27,23,96.41,2.0,6.1,0.38,7.86
